username,photosCount,commentsCount,likesCount
"dior18deisaint",0.0,0.0,1
"mehdi_eyadri320",0.0,0.0,1
"adibmujayad",0.0,0.0,6
"giubecks",0.0,0.0,1
"moodyy3",0.0,0.0,3
"giulia_luciani",0.0,0.0,2
"ukumki",0.0,0.0,1
"turnipkatnip",0.0,0.0,1
"kaywhipps",0.0,0.0,2
"silexquill0273",0.0,0.0,1
"etidorfa19",0.0,0.0,3
"judisam",0.0,0.0,3
"anna_zenare",0.0,0.0,2
"seydadem",0.0,0.0,1
"cova_interiorismo_arquitectura",0.0,0.0,1
"nicolavico67",0.0,0.0,1
"carlomessana",0.0,0.0,25
"emilypapademetriou",0.0,0.0,1
"ritasalgadoteixeira",0.0,0.0,1
"evabousios",0.0,0.0,1
"aila14_m_s",0.0,0.0,1
"lamialola_gialla",0.0,0.0,6
"alexopion",0.0,0.0,1
"oomsmaurice",0.0,0.0,2
"natashachernyak",0.0,0.0,1
"vilcimarsilva",0.0,0.0,1
"minironja",0.0,0.0,6
"idiot_girl",0.0,0.0,1
"incucinapuoi",0.0,0.0,45
"fotoitaliane",0.0,0.0,1
"zagrebfacts",0.0,0.0,1
"alperenzabzu",0.0,0.0,1
"celia_trn",0.0,0.0,1
"rebeccamasullo",0.0,0.0,12
"n19971998",0.0,0.0,3
"rediska_k3t",0.0,0.0,1
"solmaster24",0.0,0.0,1
"elliebutler.old",0.0,0.0,1
"mariangela.marchesi",0.0,0.0,195
"cheflarry67",0.0,0.0,9
"instagram_israel_",0.0,0.0,12
"hanna_rides",0.0,0.0,1
"enrica_conlaenne",0.0,0.0,1
"yasmim_102",0.0,0.0,1
"skoooby",0.0,0.0,2
"iamstreetlight",0.0,0.0,1
"benny_matteoni",0.0,0.0,1
"rpizzala",0.0,0.0,1
"muriel.tello",0.0,0.0,3
"franbanks",0.0,0.0,1
"giuliacasolari",0.0,0.0,1
"aquarian_t",0.0,0.0,1
"francesca.n_",0.0,0.0,1
"sakleo",0.0,0.0,3
"rachele7777",0.0,0.0,1
"semihadinler",0.0,0.0,2
"ramonj85",0.0,0.0,1
"farfallinai3",0.0,0.0,1
"igerslatina",0.0,0.0,3
"mimma_dolciami",0.0,0.0,2
"terryisinthehouse",0.0,0.0,1
"vale_celeeee",0.0,0.0,24
"diana_pettinato",0.0,0.0,94
"jennyy_su",0.0,0.0,1
"sara.gallace",0.0,0.0,3
"mbespaliy",0.0,0.0,1
"ingridlarsson",0.0,0.0,1
"littlestbeetle",0.0,0.0,5
"earlymorningheart",0.0,0.0,3
"amoreepsiche_03",0.0,0.0,1
"ngoyourmeal",0.0,0.0,5
"francescaomacini",0.0,0.0,2
"dipastaimpasta",0.0,0.0,2
"hopscotchwizard",0.0,0.0,2
"veronicareda",8,0.0,2
"beepireed123",0.0,0.0,1
"micomico89",0.0,0.0,1
"amanirtrinama",0.0,0.0,2
"therese_picard",0.0,0.0,3
"levashova_art",0.0,0.0,1
"butifuluno",0.0,0.0,5
"have_sunshine",0.0,0.0,7
"tiger_italy",0.0,0.0,20
"tittipisano",0.0,0.0,1
"smokinsalmas",0.0,0.0,1
"francescogiombini",0.0,0.0,1
"ttomz_bom",0.0,0.0,2
"leightongoebel",0.0,0.0,1
"rosita_rosetta",0.0,0.0,7
"06_1110",0.0,0.0,1
"martina_musumeci",0.0,0.0,1
"buglifra",0.0,0.0,7
"metalmythstudios",0.0,0.0,1
"margherita1986",0.0,0.0,1
"yoshikotmamina",0.0,0.0,1
"jesselleebee",0.0,0.0,1
"chiascimeca",0.0,0.0,2
"rebecaporras",0.0,0.0,5
"jennalmeida5",0.0,0.0,8
"asafefren",0.0,0.0,1
"magimonti",0.0,0.0,1
"alva_olin",0.0,0.0,1
"linamissa",0.0,0.0,1
"brokebab",0.0,0.0,1
"miaminsky",0.0,0.0,6
"soyvegetarian",0.0,0.0,1
"peterssonstina",0.0,0.0,1
"cristinaaracri",0.0,0.0,3
"virna_maga",0.0,0.0,8
"bobbiocloria",0.0,0.0,2
"therealmaione",0.0,0.0,1
"martina_losio",0.0,0.0,1
"jeinislina",0.0,0.0,1
"emzawua",0.0,0.0,1
"teamtwrrk",0.0,0.0,1
"annalisasuperstar",0.0,0.0,2
"charlenejane10",0.0,0.0,1
"simonedevinejewelry",0.0,0.0,1
"ardalanadib",0.0,0.0,1
"caramelbeurre_",0.0,0.0,1
"chriszeigler1",0.0,0.0,1
"simonarango25",0.0,0.0,1
"_sarapi",0.0,0.0,1
"camilla_albarelli",0.0,0.0,1
"nil.dex",0.0,0.0,3
"_perfect_dude",0.0,0.0,1
"margaretmccluref",0.0,0.0,1
"amandapiebutterfly",0.0,0.0,1
"arnur_one_kz",0.0,0.0,1
"osskss",0.0,0.0,25
"beatriceemme",0.0,0.0,6
"herr_pola_roid",0.0,0.0,1
"nadya190482",0.0,0.0,2
"motivationquotes",0.0,0.0,2
"andreaeileen",0.0,0.0,1
"giuliapette",0.0,0.0,1
"burcintanpa",0.0,0.0,1
"malikshezan",0.0,0.0,1
"jaydofficial",0.0,0.0,2
"ledolcezzedimarta",0.0,0.0,13
"ildoct",0.0,0.0,4
"chelcgrin",0.0,0.0,1
"chlogalligan",0.0,0.0,1
"silviandr92",0.0,0.0,20
"tiagosimoes82",0.0,0.0,7
"frankiegiovanardi",0.0,0.0,1
"diego00_",0.0,0.0,1
"guantinerfe",0.0,0.0,11
"josepuri",0.0,0.0,1
"stockholmguiding",0.0,0.0,1
"nitixedda",0.0,0.0,3
"hectorfrancojaramillo",0.0,0.0,2
"belliemonellicesenatico",0.0,0.0,1
"venus.jones2014",0.0,0.0,2
"theurbanbarnhouse",0.0,0.0,1
"pier.m",0.0,0.0,1
"valeerba91",0.0,0.0,1
"gillina89",0.0,0.0,1
"francybiolchi",0.0,0.0,1
"giova_68",0.0,0.0,19
"gabo_conese",0.0,0.0,2
"goldenbumbleebee",0.0,0.0,1
"nensico",0.0,0.0,2
"masposha_jooh",0.0,0.0,1
"doteapp",0.0,0.0,2
"the949",0.0,0.0,1
"kitcheninpink",0.0,0.0,10
"victorkechutkin",0.0,0.0,1
"doushaxian",0.0,0.0,1
"gio_vanni_phone",0.0,0.0,1
"neekoiboy",0.0,0.0,2
"c_gonzarias",0.0,0.0,5
"herbaburn17",0.0,0.0,3
"_.zuzkayo._",0.0,0.0,1
"blessedeems",0.0,0.0,6
"martanardi7",0.0,0.0,1
"artetalentogastronomico",0.0,0.0,1
"tobyxaqo",0.0,0.0,2
"muscle_relaxerz",0.0,0.0,1
"hyungyoi_sandy_",0.0,0.0,1
"joseeduardooliveira",0.0,0.0,1
"klara_ewrt",0.0,0.0,1
"jade101167",0.0,0.0,1
"devflux",0.0,0.0,1
"roggionick",0.0,0.0,3
"yssy90",0.0,0.0,4
"k3ihana",0.0,0.0,1
"aziiig",0.0,0.0,2
"anto104c",0.0,0.0,36
"jordy_salvatore",0.0,0.0,1
"obuv_boksich",0.0,0.0,1
"westmountfashionista",0.0,0.0,1
"travelandeat",0.0,0.0,2
"giuseppegiubilei",0.0,0.0,1
"dinotoonice",0.0,0.0,1
"ba69gaga",0.0,0.0,1
"annittedda",0.0,0.0,4
"silvia23e",0.0,0.0,6
"chiarasansi_",0.0,0.0,15
"exklusive_shot",0.0,0.0,1
"straighttothehipsbaby",0.0,0.0,4
"ilky0301",0.0,0.0,1
"denis729",0.0,0.0,1
"adriana23456",0.0,0.0,1
"m8itsmad",0.0,0.0,1
"pahpah999_",0.0,0.0,2
"ludovicatomada",0.0,0.0,2
"decomponiti",0.0,0.0,1
"mariomnf",0.0,0.0,1
"veronica_michelle_davis",0.0,0.0,1
"_auq_",0.0,0.0,1
"appgelato",0.0,0.0,1
"my.daily.menu",0.0,0.0,1
"dani_albanese",0.0,0.0,4
"lablondeclaire",0.0,0.0,6
"mirkokresta",0.0,0.0,1
"travel_memoirs",0.0,0.0,1
"alemzago",0.0,0.0,1
"laurencaris",0.0,0.0,9
"fitspoworld",0.0,0.0,1
"toutei",0.0,0.0,1
"reemdreamz",0.0,0.0,1
"ericmanning_",0.0,0.0,1
"stefysorrr",0.0,0.0,4
"chiaretta_1210",0.0,0.0,1
"jackygrecoofficial",0.0,0.0,1
"sveva_perego",0.0,0.0,1
"silvericon",0.0,0.0,9
"mor_barsky",0.0,0.0,2
"candicecandym",0.0,0.0,1
"racheljoosse",0.0,0.0,2
"gabihalembeck",0.0,0.0,2
"klaudiafus",0.0,0.0,1
"julie_zuber",0.0,0.0,1
"tomergordon",0.0,0.0,10
"fashhionro",0.0,0.0,1
"marcioito",0.0,0.0,5
"sy_aminudin",0.0,0.0,1
"fever_melancholy",0.0,0.0,1
"sicolt",0.0,0.0,3
"mimiolivan",0.0,0.0,4
"vaeviktis",0.0,0.0,1
"lucyquattrone",0.0,0.0,2
"aviemhamsi",0.0,0.0,1
"valuskitchen",0.0,0.0,8
"mozellewztheol",0.0,0.0,3
"vivianane89",0.0,0.0,2
"delia_pk",0.0,0.0,4
"antonova_natalia31",0.0,0.0,1
"tayna_b",0.0,0.0,1
"juncujuncu",0.0,0.0,4
"basketballdreams20",0.0,0.0,1
"chiaraadalmolin",0.0,0.0,6
"civio",0.0,0.0,1
"mentariangelica",0.0,0.0,1
"enoteca.ristorvip",0.0,0.0,5
"sofiaperi_",0.0,0.0,1
"giugg18",0.0,0.0,1
"mariorivero98",0.0,0.0,1
"its.elenam",0.0,0.0,9
"dstin",0.0,0.0,1
"m_sa68",0.0,0.0,1
"matteocimardi",0.0,0.0,9
"elenuccia_cucciola",0.0,0.0,3
"alicen",0.0,0.0,1
"michela_portuesi",0.0,0.0,2
"abequigley",0.0,0.0,2
"opscomprei",0.0,0.0,2
"granmaestro1s",0.0,0.0,3
"eli_and_fabi",0.0,0.0,1
"lorelahoxha",0.0,0.0,1
"miguiih7",0.0,0.0,1
"mikegiovi",0.0,0.0,1
"pojjm",0.0,0.0,1
"erisilverz",0.0,0.0,1
"martaaltana",0.0,0.0,3
"josemacias96",0.0,0.0,1
"lea.4ever",0.0,0.0,1
"franmyr",0.0,0.0,6
"ginger.couple",0.0,0.0,2
"anniesbalancedrecovery",0.0,0.0,7
"alecxes",0.0,0.0,1
"cobra962",0.0,0.0,2
"blancabenitez94",0.0,0.0,1
"andreababip",0.0,0.0,21
"woodrestaurant",0.0,0.0,3
"jimenezmari",0.0,0.0,3
"beamarchiori22",0.0,0.0,26
"wordology",0.0,0.0,3
"veronicacozzi",0.0,0.0,6
"mylespricefilm",0.0,0.0,1
"bart096",0.0,0.0,2
"koentadyy",0.0,0.0,1
"venia.life",0.0,0.0,2
"alessandramelia",0.0,0.0,2
"katherinewestbury",0.0,0.0,1
"myfacevalue",0.0,0.0,1
"valenciaanderstone",0.0,0.0,1
"gelatoislove",0.0,0.0,2
"food_sprud",0.0,0.0,3
"980ila",0.0,0.0,9
"f_a_ce_s_a",0.0,0.0,1
"jihadacadien",0.0,0.0,1
"utauiruka",0.0,0.0,1
"toreluca",0.0,0.0,1
"lelles980",0.0,0.0,1
"ericack25",0.0,0.0,6
"emmamannucci",0.0,0.0,1
"turbolotte",0.0,0.0,1
"guzhina_shqipetare",0.0,0.0,18
"paoloza",0.0,0.0,1
"gianlu_ske",0.0,0.0,12
"krissicaccia",0.0,0.0,1
"dinabelle_",0.0,0.0,1
"trvmont",0.0,0.0,1
"francescaubbiali",0.0,0.0,2
"elenapatsis",0.0,0.0,1
"d7oomaseri",0.0,0.0,1
"healthylife.start.now",0.0,0.0,1
"chiara_palazzotto_",0.0,0.0,1
"olgasafonova",0.0,0.0,1
"cristinapoletti",0.0,0.0,5
"jessicatraversa",0.0,0.0,5
"the_jesters",0.0,0.0,1
"gloriascakesandtakes",0.0,0.0,7
"laretta78",0.0,0.0,2
"evelyneees",0.0,0.0,1
"ariel.mdistro",0.0,0.0,1
"jeanniebethsusser",0.0,0.0,1
"heartbeats.world",0.0,0.0,1
"ali_lucarelli",0.0,0.0,1
"seralr",0.0,0.0,1
"maddalibardi",0.0,0.0,1
"paolas._",0.0,0.0,9
"gpetrone",0.0,0.0,1
"dwanaxogertrud",0.0,0.0,1
"lil.ritter",0.0,0.0,5
"adrinelaa",0.0,0.0,2
"naqib_nadzri",0.0,0.0,1
"ki.santana",0.0,0.0,1
"giulia_tosini",0.0,0.0,1
"cherelleslosek",0.0,0.0,3
"casejunkies",0.0,0.0,1
"rockinprog",0.0,0.0,5
"porritoel",0.0,0.0,1
"filippozazzera",0.0,0.0,27
"missmou",0.0,0.0,4
"stefaniagolinucci",0.0,0.0,1
"hederahelixy",0.0,0.0,2
"sir.q8",0.0,0.0,1
"claudia_ermini",0.0,0.0,1
"leterrae",0.0,0.0,2
"m93milica",0.0,0.0,2
"apple_nia",0.0,0.0,18
"alissima13",0.0,0.0,1
"gemmadealoe",0.0,0.0,3
"anniesupremee",0.0,0.0,1
"alina14314",0.0,0.0,3
"felixnaoki",0.0,0.0,1
"fiorella1960",0.0,0.0,5
"ale_turch",0.0,0.0,1
"naaaanaa",0.0,0.0,1
"valiumofthedolls",0.0,0.0,1
"art_evg",0.0,0.0,1
"rub_starr",0.0,0.0,1
"nereasotocampillo",0.0,0.0,1
"ruslanaostapuk",0.0,0.0,1
"krazyluckyducky",0.0,0.0,1
"giuuulss",0.0,0.0,1
"maka_lee",0.0,0.0,19
"xandemarques26",0.0,0.0,10
"grillycheese",0.0,0.0,1
"billiejo5573",0.0,0.0,1
"chiaratomasi96",0.0,0.0,1
"vivi_60",0.0,0.0,4
"lilitica",0.0,0.0,1
"paniz92",0.0,0.0,1
"maryj_rizzi",0.0,0.0,1
"ash_belieberzz",0.0,0.0,1
"dorado_enterprises",0.0,0.0,1
"elisadebastiani",0.0,0.0,1
"kingspike87",0.0,0.0,2
"elisafalorni",0.0,0.0,1
"marcella_buonomo",0.0,0.0,1
"warfieldsupply",0.0,0.0,1
"ms.l_a",0.0,0.0,1
"lisadimaria_",0.0,0.0,1
"albi_zampieri",0.0,0.0,4
"corlisstudraghi",0.0,0.0,3
"citystoreshop",0.0,0.0,1
"changeyourlife_lifeplus",0.0,0.0,1
"giadavigoni",0.0,0.0,2
"instabiz_marketing",0.0,0.0,1
"zuzanajencikova",0.0,0.0,1
"andrelutza26",0.0,0.0,1
"pszerbato",0.0,0.0,5
"amgroda",0.0,0.0,8
"naplesstreetfood",0.0,0.0,1
"antlerfarms",0.0,0.0,1
"ayellay",0.0,0.0,1
"ujde",0.0,0.0,4
"federicamarrollo",0.0,0.0,2
"sab_lab",0.0,0.0,3
"labellaanushka",0.0,0.0,7
"maliahnubine",0.0,0.0,1
"nitz1981",0.0,0.0,1
"danirvana",0.0,0.0,3
"mikkomahinay",0.0,0.0,1
"tuna_toros",0.0,0.0,3
"sticker_uae",0.0,0.0,1
"annuccia.1a",0.0,0.0,1
"lasara66",0.0,0.0,1
"debukuo",0.0,0.0,1
"farthur1999",0.0,0.0,1
"claudbarletta",0.0,0.0,3
"gianluca_turra",0.0,0.0,1
"gdr90frascati",0.0,0.0,2
"li_deoliveira",0.0,0.0,2
"_alessia_23",0.0,0.0,1
"jdiamond1",0.0,0.0,1
"azulpalomoo9",0.0,0.0,22
"aletreviz",0.0,0.0,2
"lucillamerca",0.0,0.0,2
"eren_cnplt",0.0,0.0,3
"momentsinthesun",0.0,0.0,4
"evexx92",0.0,0.0,16
"cesare_nicolai",0.0,0.0,1
"duuuskax",0.0,0.0,1
"luigiacosa",0.0,0.0,1
"charlottesbook",0.0,0.0,3
"nuovachiara",0.0,0.0,1
"gine____vra",0.0,0.0,1
"buen_styles",0.0,0.0,1
"ozlmsyn",0.0,0.0,1
"lupo21",0.0,0.0,2
"ryanwohlgemut",0.0,0.0,1
"sisterfit.2015",0.0,0.0,1
"serycand92",0.0,0.0,1
"chase_ian",0.0,0.0,1
"aliifares8",0.0,0.0,1
"goldyunji",0.0,0.0,1
"lurobbie",0.0,0.0,2
"bettyramones",0.0,0.0,2
"pinarhaykir",0.0,0.0,1
"syarifahnatsir",0.0,0.0,1
"longobeatrice",0.0,0.0,1
"hannahcranshaww",0.0,0.0,1
"ericcan617",0.0,0.0,2
"doncalippo",0.0,0.0,1
"dolceveil",0.0,0.0,1
"pinks_diamonds",0.0,0.0,1
"hohoscanteen",0.0,0.0,1
"namnamnaja",0.0,0.0,1
"alessia__lau",0.0,0.0,1
"note_anukun",0.0,0.0,1
"loving_precicchie",0.0,0.0,8
"ayeletalamo",0.0,0.0,1
"tesomo",0.0,0.0,1
"biancashealthyliving",0.0,0.0,1
"italy69",0.0,0.0,1
"sura_iraq",0.0,0.0,1
"fraefra",0.0,0.0,6
"filipa.moreira",0.0,0.0,1
"eugenia_cy",0.0,0.0,1
"barbaradundes",0.0,0.0,13
"alan_ciga",0.0,0.0,1
"profumodifioribo",0.0,0.0,1
"asesinomusica",0.0,0.0,1
"luciano85015",0.0,0.0,5
"timsoekkha",0.0,0.0,1
"tv_silhouettes",0.0,0.0,1
"tindylil",0.0,0.0,5
"katiaaguiar",0.0,0.0,1
"strawberryb0y",0.0,0.0,2
"giiih13",0.0,0.0,4
"arturo_erre",0.0,0.0,14
"allie8794",0.0,0.0,4
"domy_benvegna12",0.0,0.0,1
"ermiticomiglia",0.0,0.0,1
"fiammitavanti",0.0,0.0,2
"officialrealjay",0.0,0.0,1
"bookiezone",0.0,0.0,2
"pankogutdesign",0.0,0.0,15
"cutie_putie_xox",0.0,0.0,1
"izizie",0.0,0.0,4
"wendigoapparel",0.0,0.0,1
"tatytequila",0.0,0.0,6
"sschiau",0.0,0.0,1
"maniacamistica",0.0,0.0,5
"marebar87",0.0,0.0,3
"4kaccount01",0.0,0.0,1
"threedaysgrace_15",0.0,0.0,1
"saersxlr8",0.0,0.0,1
"rosa.gargiulo.1926",0.0,0.0,2
"amanda_persico",0.0,0.0,13
"grazia_pec",0.0,0.0,1
"vmercury",0.0,0.0,2
"maaarsia",0.0,0.0,8
"aaalice_87",0.0,0.0,3
"rocy_b",0.0,0.0,1
"eachandeverymoment",0.0,0.0,1
"mrtnmartina",0.0,0.0,1
"anastasia_nazarenko",0.0,0.0,1
"tony_giorri",0.0,0.0,1
"claudia_coi",0.0,0.0,1
"fruitforhealth",0.0,0.0,1
"ildahlicious",0.0,0.0,1
"cassandrarossio",0.0,0.0,1
"fede.dp",0.0,0.0,1
"elepetrella",0.0,0.0,3
"neha708",0.0,0.0,5
"vicensmusmeci",0.0,0.0,2
"karinaxoxocross",0.0,0.0,1
"fit_coach_24",0.0,0.0,1
"sayshahada",0.0,0.0,1
"ilablondie",0.0,0.0,68
"nbrgsofia",0.0,0.0,1
"viggotographer",0.0,0.0,1
"momofthecrispy",0.0,0.0,1
"sandrasalc",0.0,0.0,1
"mario871234",0.0,0.0,1
"the_gas",0.0,0.0,8
"alishadonnell",0.0,0.0,1
"choky_",0.0,0.0,2
"supermujer",0.0,0.0,1
"jednaumajke",0.0,0.0,1
"kiyonaii",0.0,0.0,1
"m_909090",0.0,0.0,7
"jenniferhoes1973",0.0,0.0,1
"sergiogs88",0.0,0.0,1
"alcimaracaibo",0.0,0.0,1
"anpyan",0.0,0.0,35
"dannaydenov",0.0,0.0,3
"mj__doong",0.0,0.0,1
"ljerkahr",0.0,0.0,1
"daybydayrecipe",0.0,0.0,34
"loveandstudsblog",0.0,0.0,4
"scanner93",0.0,0.0,1
"sabinzz",0.0,0.0,2
"katieromanenkova",0.0,0.0,1
"sandrogio",0.0,0.0,1
"ferryzievinger",0.0,0.0,4
"yzfriders",0.0,0.0,1
"abbiehoude",0.0,0.0,1
"mokasinworld",0.0,0.0,1
"carlabco",0.0,0.0,2
"heavenlee008",0.0,0.0,1
"mikro_mou",0.0,0.0,1
"doonkey_123",0.0,0.0,4
"marcobolca",0.0,0.0,1
"petar_ivezic",0.0,0.0,1
"pepped_payt",0.0,0.0,2
"ankakojek",0.0,0.0,1
"markm_physique",0.0,0.0,1
"eleonorachioda",0.0,0.0,3
"petrronis",0.0,0.0,1
"edo92r",0.0,0.0,1
"verifiedfitness",0.0,0.0,2
"chiaformi",0.0,0.0,1
"pierrepmc",0.0,0.0,1
"fabiocampanile87",0.0,0.0,77
"fornafra",0.0,0.0,2
"earlsaintmaur",0.0,0.0,1
"ruanaprudencio",0.0,0.0,1
"michipaper",0.0,0.0,6
"anna.manroe",0.0,0.0,1
"sabrinutt",0.0,0.0,1
"bo_fahd_q88",0.0,0.0,1
"cinziadallamutta",0.0,0.0,1
"franchinazzo",0.0,0.0,1
"ideaimmobiliarelarciano",0.0,0.0,1
"annyanny32",0.0,0.0,3
"haikalkhairil_",0.0,0.0,1
"lisbethschmi",0.0,0.0,1
"nael.portes",0.0,0.0,1
"undertaker_1985",0.0,0.0,1
"geandrade_venezia",0.0,0.0,2
"citychaotin",0.0,0.0,1
"eataduck",0.0,0.0,1
"br1elo",0.0,0.0,1
"pici_tom",0.0,0.0,1
"forchettaecoltello",0.0,0.0,25
"davidlopezb14",0.0,0.0,1
"marian_gk",0.0,0.0,4
"thentionedy655",0.0,0.0,1
"lilbastet",0.0,0.0,25
"luigimonacella",0.0,0.0,25
"iamdevynrose",0.0,0.0,2
"timmytoothpaste",0.0,0.0,1
"jar_li",0.0,0.0,1
"dxmn.logannn",0.0,0.0,1
"pixed81",0.0,0.0,1
"nuralali",0.0,0.0,1
"rdevci",0.0,0.0,2
"amir_mos",0.0,0.0,1
"chef_di_carlo",0.0,0.0,67
"madebymarylou",0.0,0.0,3
"zora_bjelousov_femina_hr",0.0,0.0,3
"fabii_dc",0.0,0.0,1
"manuelagherardi_",0.0,0.0,3
"breno_barbosa_",0.0,0.0,1
"serbellonimazzantiviendalmare",0.0,0.0,1
"ivonabi",0.0,0.0,17
"enzina81",0.0,0.0,1
"scentedlittlepleasures",1,0.0,6
"cj_lives_",0.0,0.0,1
"elisabettacorda",0.0,0.0,1
"save_the_last_dance",0.0,0.0,1
"gemmamstevens",0.0,0.0,1
"mkarquiteturamk",0.0,0.0,1
"threbby",0.0,0.0,22
"irenehhhhh",0.0,0.0,1
"morenocedroni",0.0,0.0,1
"tamaratatiana",0.0,0.0,1
"nosocialmediapeople",0.0,0.0,1
"rkrk3",0.0,0.0,1
"gaietmag",3,0.0,9
"gymin9",0.0,0.0,1
"paola_liber",0.0,0.0,12
"giosafaryan",0.0,0.0,1
"marinamarsea",0.0,0.0,17
"katerinalapchenko",0.0,0.0,1
"julie_e_henderson",0.0,0.0,1
"miriamdestefani",0.0,0.0,1
"bubica_2608",0.0,0.0,3
"offersushi",0.0,0.0,1
"ceylanovich",0.0,0.0,2
"ali_du",0.0,0.0,6
"paolocorti1",0.0,0.0,3
"starcyr",0.0,0.0,4
"_ezekiel_m",0.0,0.0,1
"dominiquemangeot",0.0,0.0,9
"ak_hashimoto",0.0,0.0,4
"igerslaspezia",0.0,0.0,1
"a6_retagf",0.0,0.0,2
"fyun",0.0,0.0,1
"masinigiulia_",0.0,0.0,3
"d.a.v.i.d.8.9",0.0,0.0,1
"rocksun88",0.0,0.0,2
"ale.noemi",0.0,0.0,1
"juliancecchini",0.0,0.0,1
"ele93e",0.0,0.0,14
"marcantonionicolas",0.0,0.0,3
"veromarcos70",0.0,0.0,1
"takemesomewherenice",0.0,0.0,1
"beneinbcn",0.0,0.0,6
"antimacristiano",0.0,0.0,1
"marteczka74",0.0,0.0,3
"absolutmadriz",0.0,0.0,3
"giuliana.scaramella",0.0,0.0,7
"elefregni",0.0,0.0,27
"martinarodini",0.0,0.0,1
"ceda_zmaj",0.0,0.0,1
"martinamazzucchi",0.0,0.0,3
"simonacasalicchio",0.0,0.0,2
"crystalwinebar",0.0,0.0,1
"isolde_und_isolde",0.0,0.0,1
"maicol_82",0.0,0.0,2
"edwintscn",0.0,0.0,1
"giorgibertolini",0.0,0.0,7
"johnjohn_mobley",0.0,0.0,1
"morgavriel1",0.0,0.0,1
"vicaludi",0.0,0.0,2
"isabella.madaffari",0.0,0.0,2
"antosenor",0.0,0.0,2
"stan_phx_sanfrancisco",0.0,0.0,11
"m3__nafsik",0.0,0.0,1
"alldeliciousrecipes",0.0,0.0,12
"giorgiaibrahimi",0.0,0.0,1
"luca_melo_martis",0.0,0.0,1
"biancamanfredo",0.0,0.0,1
"katielynn98",0.0,0.0,1
"fab_goose",0.0,0.0,12
"_alena_alex",0.0,0.0,1
"serena_1986",0.0,0.0,4
"bibianco",0.0,0.0,1
"comeunafenice_",0.0,0.0,1
"farministasfeast",0.0,0.0,1
"paolotsrm",0.0,0.0,1
"debrisa",0.0,0.0,1
"deathlyhallowsl",0.0,0.0,2
"zullyx333",0.0,0.0,3
"vidivalentina",0.0,0.0,5
"stefanoalema",0.0,0.0,1
"silvi33",0.0,0.0,17
"a.l.i.n.a.k",0.0,0.0,4
"yanajewelry",0.0,0.0,1
"lycianman",0.0,0.0,3
"giuliapaps",0.0,0.0,19
"alemiranda3107",0.0,0.0,27
"venimeux89",0.0,0.0,2
"andreiaraya",0.0,0.0,1
"edigistudio",0.0,0.0,1
"hautpflege",0.0,0.0,1
"theveggiegalaxy",0.0,0.0,1
"chefcarlosh",0.0,0.0,2
"francy20_08",0.0,0.0,1
"natalia_tupponi03",0.0,0.0,2
"dr_know_01",0.0,0.0,6
"ilariarotondo90",0.0,0.0,31
"jih_an",0.0,0.0,1
"marcotaboas",0.0,0.0,2
"madekids",0.0,0.0,1
"alburaimi77",0.0,0.0,1
"valentina_camarda",0.0,0.0,18
"marianna_amodio_",0.0,0.0,1
"dulzamara",0.0,0.0,1
"anoouk_",0.0,0.0,4
"ioleblond",0.0,0.0,3
"aledocimo",0.0,0.0,1
"insta_fidi",0.0,0.0,1
"tittyb_",0.0,0.0,5
"23s23a",0.0,0.0,1
"mela_2.0",0.0,0.0,1
"anna.capasso.737",0.0,0.0,1
"vanarinkuchsny",0.0,0.0,1
"rubenn_zz",0.0,0.0,1
"minefield_",0.0,0.0,3
"victoria.cw",0.0,0.0,2
"club_house_morbio",0.0,0.0,1
"istantaneedigusto",0.0,0.0,12
"instagramforlily",0.0,0.0,1
"emilytwinone",0.0,0.0,1
"miravirtanen",0.0,0.0,1
"metrikal_psy",0.0,0.0,1
"woodkido",0.0,0.0,1
"fragolaelettrica",0.0,0.0,2
"geodip",0.0,0.0,1
"lauryn_rose6",0.0,0.0,1
"november_rain_91",0.0,0.0,1
"_vanessataccone_97",0.0,0.0,4
"kaloriascakes",0.0,0.0,45
"zarinaotorres",3,0.0,15
"fiorinperon",0.0,0.0,1
"claudiospada",0.0,0.0,2
"christynapavagadhi",0.0,0.0,2
"paterson23",0.0,0.0,1
"elisatoneatti",0.0,0.0,1
"zina_jim_",0.0,0.0,1
"wanketekarn",0.0,0.0,1
"olalahelga",0.0,0.0,3
"bodekikotaba",0.0,0.0,2
"sakib0mb",0.0,0.0,3
"purgatorio",0.0,0.0,2
"guide4f0ll0wers_354",0.0,0.0,1
"karlavrz",0.0,0.0,1
"miss_pasticcio",0.0,0.0,66
"nicolo.migliore.1",0.0,0.0,3
"wearcampaign",0.0,0.0,1
"zoompr",0.0,0.0,5
"ryu_t_5",0.0,0.0,1
"vittorio.zabatta",0.0,0.0,1
"santanielloanna",0.0,0.0,1
"dragana_milic",0.0,0.0,1
"sibelaydemiirr",0.0,0.0,1
"asifofficial",0.0,0.0,1
"hatemsamie",0.0,0.0,10
"hilyco",0.0,0.0,24
"m.a.r.sss",0.0,0.0,2
"silviaveco",0.0,0.0,33
"k23670j",0.0,0.0,2
"king_sonny_101",0.0,0.0,1
"nei.cruz",0.0,0.0,4
"powerpuffree",0.0,0.0,1
"phamsik",0.0,0.0,1
"jokeshack",0.0,0.0,4
"gigiberti68",0.0,0.0,5
"lililugano",0.0,0.0,1
"solofondente",0.0,0.0,5
"fraspy78",0.0,0.0,1
